Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
14, 544, 0, 0, 0, 0, 
14, 547, 0, 0, 11, 0, 
14, 549, 0, 0, 0, 0, 
14, 602, 0, 0, 0, 5, 
14, 603, 0, 0, 0, 0, 
14, 604, 0, 0, 6, 242, 
14, 605, 0, 0, 0, 0, 
14, 606, 0, 0, 11, 155, 
14, 631, 0, 0, 28, 0, 
14, 730, 0, 0, 0, 0, 
14, 732, 0, 0, 0, 2, 
14, 742, 0, 0, 12, 0, 
14, 745, 0, 0, 17, 0, 
14, 746, 0, 0, 0, 79, 
14, 747, 0, 0, 0, 0, 
14, 748, 0, 0, 17, 0, 
14, 749, 0, 0, 4, 0, 
14, 763, 0, 0, 39, 324, 
14, 766, 0, 0, 0, 0, 
14, 768, 0, 0, 1, 18, 
14, 801, 0, 0, 257, 3071, 
14, 803, 0, 0, 95, 391, 
14, 805, 0, 0, 668, 4585, 
14, 807, 0, 0, 81, 380, 
14, 810, 0, 0, 9, 88, 
14, 811, 0, 0, 426, 2651, 
14, 814, 0, 0, 233, 961, 
14, 815, 0, 0, 118, 917, 
14, 818, 0, 0, 243, 2984, 
14, 821, 0, 0, 29, 413, 
14, 823, 0, 0, 1, 1, 
14, 826, 0, 0, 0, 0, 
14, 827, 0, 0, 0, 0, 
14, 829, 0, 0, 0, 1, 
14, 834, 0, 0, 0, 0, 
14, 835, 0, 0, 0, 0, 
14, 838, 0, 0, 0, 2, 
14, 839, 0, 0, 283, 3418, 
14, 843, 0, 0, 0, 1, 
14, 846, 0, 0, 1, 12, 
14, 847, 0, 0, 0, 1, 
14, 901, 0, 0, 0, 0, 
14, 972, 0, 0, 3, 16, 
14, 973, 0, 0, 0, 1, 
14, 974, 0, 0, 0, 2, 
14, 975, 0, 0, 0, 0, 
14, 981, 0, 0, 28, 445, 
14, 73, 0, 0, 0, 0, 
15, 3, 0, 0, 29589, 104258, 
15, 4, 0, 0, 0, 0, 
15, 5, 0, 0, 37752, 219500, 
15, 11, 0, 0, 0, 0, 
15, 15, 0, 0, 0, 64, 
15, 17, 0, 0, 0, 2, 
15, 18, 0, 0, 0, 0, 
15, 19, 0, 0, 0, 0, 
15, 20, 0, 0, 0, 2, 
15, 21, 0, 0, 0, 0, 
15, 51, 0, 0, 0, 0, 
15, 52, 0, 0, 0, 0, 
15, 58, 0, 0, 0, 14, 
15, 59, 0, 0, 0, 1493, 
15, 61, 0, 0, 0, 550, 
15, 62, 0, 0, 0, 5093, 
15, 63, 0, 0, 0, 3142, 
15, 64, 0, 0, 0, 864, 
15, 65, 0, 0, 0, 8478, 
15, 66, 0, 0, 0, 971, 
15, 68, 0, 0, 0, 6, 
15, 69, 0, 0, 0, 860, 
15, 81, 0, 0, 0, 1607, 
15, 93, 0, 0, 0, 0, 
15, 96, 0, 0, 0, 0, 
15, 101, 0, 0, 0, 0, 
15, 103, 0, 0, 0, 0, 
15, 104, 0, 0, 0, 0, 
15, 106, 0, 0, 0, 0, 
15, 108, 0, 0, 0, 0, 
15, 109, 0, 0, 0, 0, 
15, 113, 0, 0, 0, 0, 
15, 114, 0, 0, 0, 0, 
15, 116, 0, 0, 0, 0, 
15, 117, 0, 0, 0, 0, 
15, 118, 0, 0, 0, 0, 
15, 119, 0, 0, 0, 0, 
15, 122, 0, 0, 0, 19734, 
15, 124, 0, 0, 0, 0, 
15, 127, 0, 0, 0, 6535, 
15, 133, 0, 0, 0, 6391, 
15, 134, 0, 0, 0, 29, 
15, 135, 0, 0, 0, 2, 
15, 137, 0, 0, 0, 0, 
15, 140, 0, 0, 0, 0, 
15, 141, 0, 0, 0, 0, 
15, 142, 0, 0, 0, 0, 
15, 143, 0, 0, 0, 4136, 
15, 201, 0, 0, 0, 434, 
15, 202, 0, 0, 0, 770, 
15, 211, 0, 0, 0, 0, 
15, 212, 0, 0, 0, 0, 
15, 242, 0, 0, 0, 0, 
15, 263, 0, 0, 0, 0, 
15, 264, 0, 0, 0, 0, 
15, 312, 0, 0, 60, 0, 
15, 313, 0, 0, 0, 0, 
15, 321, 0, 0, 0, 0, 
15, 322, 0, 0, 0, 0, 
15, 351, 0, 0, 0, 0, 
15, 352, 0, 0, 0, 0, 
15, 353, 0, 0, 0, 0, 
15, 361, 0, 0, 125, 0, 
15, 362, 0, 0, 0, 0, 
15, 375, 0, 0, 0, 0, 
15, 404, 0, 0, 0, 0, 
15, 461, 0, 0, 0, 0, 
15, 462, 0, 0, 0, 0, 
15, 463, 0, 0, 0, 1, 
15, 475, 0, 0, 0, 0, 
15, 540, 0, 0, 0, 0, 
15, 542, 0, 0, 5, 0, 
15, 544, 0, 0, 0, 0, 
15, 547, 0, 0, 29, 0, 
15, 549, 0, 0, 0, 0, 
15, 602, 0, 0, 13, 0, 
15, 603, 0, 0, 0, 0, 
15, 604, 0, 0, 95, 0, 
15, 605, 0, 0, 0, 0, 
15, 606, 0, 0, 1, 0, 
15, 631, 0, 0, 41, 0, 
15, 730, 0, 0, 0, 0, 
15, 732, 0, 0, 2, 0, 
15, 742, 0, 0, 53, 0, 
15, 745, 0, 0, 22, 0, 
15, 746, 0, 0, 3, 0, 
15, 747, 0, 0, 0, 0, 
15, 748, 0, 0, 35, 0, 
15, 749, 0, 0, 2, 0, 
15, 763, 0, 0, 37, 0, 
15, 766, 0, 0, 0, 0, 
15, 768, 0, 0, 0, 0, 
15, 801, 0, 0, 895, 4871, 
15, 803, 0, 0, 40, 327, 
15, 805, 0, 0, 1927, 3895, 
15, 807, 0, 0, 132, 985, 
15, 810, 0, 0, 8, 105, 
15, 811, 0, 0, 606, 2955, 
15, 814, 0, 0, 262, 869, 
15, 815, 0, 0, 495, 496, 
15, 818, 0, 0, 965, 1722, 
15, 821, 0, 0, 75, 384, 
15, 823, 0, 0, 0, 0, 
15, 826, 0, 0, 2, 0, 
15, 827, 0, 0, 0, 0, 
15, 829, 0, 0, 0, 0, 
15, 834, 0, 0, 2, 0, 
15, 835, 0, 0, 0, 0, 
15, 838, 0, 0, 0, 1, 
15, 839, 0, 0, 630, 3853, 
15, 843, 0, 0, 0, 0, 
15, 846, 0, 0, 2, 11, 
15, 847, 0, 0, 0, 0, 
15, 901, 0, 0, 2, 0, 
15, 972, 0, 0, 15, 0, 
15, 973, 0, 0, 1, 0, 
15, 974, 0, 0, 1, 0, 
15, 975, 0, 0, 0, 0, 
15, 981, 0, 0, 146, 9, 
15, 73, 0, 0, 0, 0, 
16, 3, 0, 0, 98850, 102259, 
16, 4, 0, 0, 0, 0, 
16, 5, 0, 0, 111118, 235234, 
16, 11, 0, 0, 0, 0, 
16, 15, 0, 0, 0, 1517, 
16, 17, 0, 0, 0, 39, 
16, 18, 0, 0, 0, 0, 
16, 19, 0, 0, 0, 1, 
16, 20, 0, 0, 0, 19, 
16, 21, 0, 0, 0, 0, 
16, 51, 0, 0, 0, 0, 
16, 52, 0, 0, 0, 0, 
16, 58, 0, 0, 0, 13, 
16, 59, 0, 0, 0, 1637, 
16, 61, 0, 0, 0, 657, 
16, 62, 0, 0, 0, 7552, 
16, 63, 0, 0, 0, 3604, 
16, 64, 0, 0, 0, 1190, 
16, 65, 0, 0, 0, 11966, 
16, 66, 0, 0, 0, 996, 
16, 68, 0, 0, 0, 11, 
16, 69, 0, 0, 0, 1106, 
16, 81, 0, 0, 0, 4068, 
16, 93, 0, 0, 0, 0, 
16, 96, 0, 0, 0, 0, 
16, 101, 0, 0, 0, 0, 
16, 103, 0, 0, 0, 0, 
16, 104, 0, 0, 0, 0, 
16, 106, 0, 0, 0, 339, 
16, 108, 0, 0, 0, 0, 
16, 109, 0, 0, 0, 103, 
16, 113, 0, 0, 0, 0, 
16, 114, 0, 0, 0, 0, 
16, 116, 0, 0, 0, 0, 
16, 117, 0, 0, 0, 0, 
16, 118, 0, 0, 0, 0, 
16, 119, 0, 0, 0, 0, 
16, 122, 0, 0, 0, 42260, 
16, 124, 0, 0, 0, 0, 
16, 127, 0, 0, 0, 7749, 
16, 133, 0, 0, 0, 9004, 
16, 134, 0, 0, 0, 42, 
16, 135, 0, 0, 0, 6, 
16, 137, 0, 0, 0, 5, 
16, 140, 0, 0, 0, 2, 
16, 141, 0, 0, 0, 2, 
16, 142, 0, 0, 0, 0, 
16, 143, 0, 0, 0, 5083, 
16, 201, 0, 0, 0, 962, 
16, 202, 0, 0, 0, 2563, 
16, 211, 0, 0, 0, 3, 
16, 212, 0, 0, 0, 1, 
16, 242, 0, 0, 0, 0, 
16, 263, 0, 0, 0, 0, 
16, 264, 0, 0, 0, 0, 
16, 312, 0, 0, 90, 23, 
16, 313, 0, 0, 0, 0, 
16, 321, 0, 0, 0, 0, 
16, 322, 0, 0, 47, 1, 
16, 351, 0, 0, 0, 0, 
16, 352, 0, 0, 1, 0, 
16, 353, 0, 0, 0, 0, 
16, 361, 0, 0, 177, 197, 
16, 362, 0, 0, 0, 0, 
16, 375, 0, 0, 0, 0, 
16, 404, 0, 0, 1, 0, 
16, 461, 0, 0, 0, 1, 
16, 462, 0, 0, 0, 4, 
16, 463, 0, 0, 0, 86, 
16, 475, 0, 0, 0, 0, 
16, 540, 0, 0, 1, 0, 
16, 542, 0, 0, 5, 0, 
16, 544, 0, 0, 3, 0, 
16, 547, 0, 0, 64, 0, 
16, 549, 0, 0, 0, 0, 
16, 602, 0, 0, 5, 0, 
16, 603, 0, 0, 0, 0, 
16, 604, 0, 0, 97, 1, 
16, 605, 0, 0, 1, 0, 
16, 606, 0, 0, 117, 17, 
16, 631, 0, 0, 211, 0, 
16, 730, 0, 0, 0, 0, 
16, 732, 0, 0, 3, 11, 
16, 742, 0, 0, 93, 0, 
16, 745, 0, 0, 116, 0, 
16, 746, 0, 0, 17, 0, 
16, 747, 0, 0, 0, 0, 
16, 748, 0, 0, 128, 0, 
16, 749, 0, 0, 15, 0, 
16, 763, 0, 0, 118, 5, 
16, 766, 0, 0, 0, 0, 
16, 768, 0, 0, 0, 0, 
16, 801, 0, 0, 1813, 6523, 
16, 803, 0, 0, 399, 434, 
16, 805, 0, 0, 4224, 7855, 
16, 807, 0, 0, 390, 1143, 
16, 810, 0, 0, 95, 126, 
16, 811, 0, 0, 2825, 3699, 
16, 814, 0, 0, 1120, 1382, 
16, 815, 0, 0, 1118, 1383, 
16, 818, 0, 0, 2077, 4660, 
16, 821, 0, 0, 145, 908, 
16, 823, 0, 0, 1, 4, 
16, 826, 0, 0, 3, 1, 
16, 827, 0, 0, 0, 0, 
16, 829, 0, 0, 1, 0, 
16, 834, 0, 0, 1, 0, 
16, 835, 0, 0, 0, 0, 
16, 838, 0, 0, 0, 0, 
16, 839, 0, 0, 1668, 5733, 
16, 843, 0, 0, 1, 2, 
16, 846, 0, 0, 21, 14, 
16, 847, 0, 0, 0, 0, 
16, 901, 0, 0, 2, 0, 
16, 972, 0, 0, 23, 0, 
16, 973, 0, 0, 0, 0, 
16, 974, 0, 0, 1, 0, 
16, 975, 0, 0, 0, 0, 
16, 981, 0, 0, 229, 358, 
16, 73, 0, 0, 0, 0, 
17, 3, 0, 0, 19458, 107321, 
17, 4, 0, 0, 0, 0, 
17, 5, 0, 0, 20064, 226445, 
17, 11, 0, 0, 0, 0, 
17, 15, 0, 0, 0, 78, 
17, 17, 0, 0, 0, 7, 
17, 18, 0, 0, 0, 0, 
17, 19, 0, 0, 0, 0, 
17, 20, 0, 0, 0, 1, 
17, 21, 0, 0, 0, 0, 
17, 51, 0, 0, 0, 0, 
17, 52, 0, 0, 0, 0, 
17, 58, 0, 0, 0, 13, 
17, 59, 0, 0, 0, 1376, 
17, 61, 0, 0, 0, 519, 
17, 62, 0, 0, 0, 5189, 
17, 63, 0, 0, 0, 3013, 
17, 64, 0, 0, 0, 844, 
17, 65, 0, 0, 0, 8331, 
17, 66, 0, 0, 0, 838, 
17, 68, 0, 0, 0, 7, 
17, 69, 0, 0, 0, 881, 
17, 81, 0, 0, 0, 1516, 
17, 93, 0, 0, 0, 0, 
17, 96, 0, 0, 0, 0, 
17, 101, 0, 0, 0, 0, 
17, 103, 0, 0, 0, 0, 
17, 104, 0, 0, 0, 0, 
17, 106, 0, 0, 0, 0, 
17, 108, 0, 0, 0, 0, 
17, 109, 0, 0, 0, 1, 
17, 113, 0, 0, 0, 0, 
17, 114, 0, 0, 0, 0, 
17, 116, 0, 0, 0, 0, 
17, 117, 0, 0, 0, 0, 
17, 118, 0, 0, 0, 0, 
17, 119, 0, 0, 0, 0, 
17, 122, 0, 0, 0, 20631, 
17, 124, 0, 0, 0, 0, 
17, 127, 0, 0, 0, 6415, 
17, 133, 0, 0, 0, 6636, 
17, 134, 0, 0, 0, 25, 
17, 135, 0, 0, 0, 2, 
17, 137, 0, 0, 0, 1, 
17, 140, 0, 0, 0, 1, 
17, 141, 0, 0, 0, 0, 
17, 142, 0, 0, 0, 0, 
17, 143, 0, 0, 0, 3907, 
17, 201, 0, 0, 0, 442, 
17, 202, 0, 0, 0, 772, 
17, 211, 0, 0, 0, 0, 
17, 212, 0, 0, 0, 0, 
17, 242, 0, 0, 0, 0, 
17, 263, 0, 0, 0, 0, 
17, 264, 0, 0, 0, 0, 
17, 312, 0, 0, 26, 0, 
17, 313, 0, 0, 0, 0, 
17, 321, 0, 0, 0, 0, 
17, 322, 0, 0, 2, 0, 
17, 351, 0, 0, 0, 0, 
17, 352, 0, 0, 0, 0, 
17, 353, 0, 0, 0, 0, 
17, 361, 0, 0, 82, 0, 
17, 362, 0, 0, 0, 0, 
17, 375, 0, 0, 0, 0, 
17, 404, 0, 0, 0, 0, 
17, 461, 0, 0, 0, 0, 
17, 462, 0, 0, 0, 0, 
17, 463, 0, 0, 0, 6, 
17, 475, 0, 0, 0, 0, 
17, 540, 0, 0, 0, 0, 
17, 542, 0, 0, 0, 0, 
17, 544, 0, 0, 1, 0, 
17, 547, 0, 0, 27, 0, 
17, 549, 0, 0, 0, 0, 
17, 602, 0, 0, 7, 0, 
17, 603, 0, 0, 0, 0, 
17, 604, 0, 0, 27, 0, 
17, 605, 0, 0, 0, 0, 
17, 606, 0, 0, 34, 0, 
17, 631, 0, 0, 127, 0, 
17, 730, 0, 0, 0, 0, 
17, 732, 0, 0, 1, 0, 
17, 742, 0, 0, 23, 0, 
17, 745, 0, 0, 29, 1, 
17, 746, 0, 0, 4, 0, 
17, 747, 0, 0, 0, 0, 
17, 748, 0, 0, 51, 4, 
17, 749, 0, 0, 1, 0, 
17, 763, 0, 0, 16, 0, 
17, 766, 0, 0, 0, 0, 
17, 768, 0, 0, 0, 0, 
17, 801, 0, 0, 755, 4997, 
17, 803, 0, 0, 34, 306, 
17, 805, 0, 0, 1152, 3778, 
17, 807, 0, 0, 127, 1051, 
17, 810, 0, 0, 4, 104, 
17, 811, 0, 0, 474, 2897, 
17, 814, 0, 0, 254, 810, 
17, 815, 0, 0, 228, 453, 
17, 818, 0, 0, 404, 1677, 
17, 821, 0, 0, 41, 409, 
17, 823, 0, 0, 1, 2, 
17, 826, 0, 0, 0, 1, 
17, 827, 0, 0, 0, 0, 
17, 829, 0, 0, 0, 0, 
17, 834, 0, 0, 0, 0, 
17, 835, 0, 0, 0, 0, 
17, 838, 0, 0, 0, 0, 
17, 839, 0, 0, 423, 3652, 
17, 843, 0, 0, 0, 3, 
17, 846, 0, 0, 0, 13, 
17, 847, 0, 0, 0, 0, 
17, 901, 0, 0, 0, 0, 
17, 972, 0, 0, 4, 0, 
17, 973, 0, 0, 0, 0, 
17, 974, 0, 0, 0, 0, 
17, 975, 0, 0, 0, 0, 
17, 981, 0, 0, 72, 17, 
17, 73, 0, 0, 0, 0, 
18, 3, 0, 0, 28873, 126980, 
18, 4, 0, 0, 0, 0, 
18, 5, 0, 0, 32175, 238835, 
18, 11, 0, 0, 0, 0, 
18, 15, 0, 0, 0, 678, 
18, 17, 0, 0, 0, 74, 
18, 18, 0, 0, 0, 0, 
18, 19, 0, 0, 0, 0, 
18, 20, 0, 0, 0, 37, 
18, 21, 0, 0, 0, 0, 
18, 51, 0, 0, 0, 0, 
18, 52, 0, 0, 0, 0, 
18, 58, 0, 0, 0, 7, 
18, 59, 0, 0, 0, 1204, 
18, 61, 0, 0, 0, 466, 
18, 62, 0, 0, 0, 3258, 
18, 63, 0, 0, 0, 2699, 
18, 64, 0, 0, 0, 402, 
18, 65, 0, 0, 0, 7664, 
18, 66, 0, 0, 0, 747, 
18, 68, 0, 0, 0, 3, 
18, 69, 0, 0, 0, 750, 
18, 81, 0, 0, 0, 2311, 
18, 93, 0, 0, 0, 0, 
18, 96, 0, 0, 0, 0, 
18, 101, 0, 0, 0, 0, 
18, 103, 0, 0, 0, 0, 
18, 104, 0, 0, 0, 0, 
18, 106, 0, 0, 0, 191, 
18, 108, 0, 0, 0, 0, 
18, 109, 0, 0, 0, 66, 
18, 113, 0, 0, 0, 0, 
18, 114, 0, 0, 0, 0, 
18, 116, 0, 0, 0, 0, 
18, 117, 0, 0, 0, 0, 
18, 118, 0, 0, 0, 0, 
18, 119, 0, 0, 0, 0, 
18, 122, 0, 0, 0, 24047, 
18, 124, 0, 0, 0, 0, 
18, 127, 0, 0, 0, 5978, 
18, 133, 0, 0, 0, 3513, 
18, 134, 0, 0, 0, 20, 
18, 135, 0, 0, 0, 1, 
18, 137, 0, 0, 0, 0, 
18, 140, 0, 0, 0, 0, 
18, 141, 0, 0, 0, 1, 
18, 142, 0, 0, 0, 0, 
18, 143, 0, 0, 0, 3353, 
18, 201, 0, 0, 0, 586, 
18, 202, 0, 0, 0, 1344, 
18, 211, 0, 0, 0, 2, 
18, 212, 0, 0, 0, 0, 
18, 242, 0, 0, 0, 0, 
18, 263, 0, 0, 0, 0, 
18, 264, 0, 0, 0, 0, 
18, 312, 0, 0, 29, 0, 
18, 313, 0, 0, 0, 0, 
18, 321, 0, 0, 0, 0, 
18, 322, 0, 0, 5, 2, 
18, 351, 0, 0, 0, 0, 
18, 352, 0, 0, 0, 0, 
18, 353, 0, 0, 0, 0, 
18, 361, 0, 0, 63, 24, 
18, 362, 0, 0, 0, 0, 
18, 375, 0, 0, 0, 0, 
18, 404, 0, 0, 1, 0, 
18, 461, 0, 0, 0, 0, 
18, 462, 0, 0, 0, 1, 
18, 463, 0, 0, 0, 46, 
18, 475, 0, 0, 0, 0, 
18, 540, 0, 0, 0, 0, 
18, 542, 0, 0, 0, 0, 
18, 544, 0, 0, 0, 0, 
18, 547, 0, 0, 42, 0, 
18, 549, 0, 0, 0, 0, 
18, 602, 0, 0, 6, 0, 
18, 603, 0, 0, 0, 0, 
18, 604, 0, 0, 52, 0, 
18, 605, 0, 0, 0, 0, 
18, 606, 0, 0, 69, 2, 
18, 631, 0, 0, 38, 0, 
18, 730, 0, 0, 0, 0, 
18, 732, 0, 0, 0, 0, 
18, 742, 0, 0, 42, 0, 
18, 745, 0, 0, 47, 0, 
18, 746, 0, 0, 2, 0, 
18, 747, 0, 0, 0, 0, 
18, 748, 0, 0, 18, 0, 
18, 749, 0, 0, 9, 0, 
18, 763, 0, 0, 62, 1, 
18, 766, 0, 0, 0, 0, 
18, 768, 0, 0, 0, 0, 
18, 801, 0, 0, 835, 5701, 
18, 803, 0, 0, 128, 434, 
18, 805, 0, 0, 1702, 5191, 
18, 807, 0, 0, 149, 745, 
18, 810, 0, 0, 21, 126, 
18, 811, 0, 0, 941, 4171, 
18, 814, 0, 0, 425, 1160, 
18, 815, 0, 0, 413, 723, 
18, 818, 0, 0, 907, 2848, 
18, 821, 0, 0, 49, 406, 
18, 823, 0, 0, 2, 3, 
18, 826, 0, 0, 3, 1, 
18, 827, 0, 0, 0, 0, 
18, 829, 0, 0, 0, 0, 
18, 834, 0, 0, 0, 0, 
18, 835, 0, 0, 0, 0, 
18, 838, 0, 0, 0, 0, 
18, 839, 0, 0, 630, 4310, 
18, 843, 0, 0, 0, 6, 
18, 846, 0, 0, 0, 14, 
18, 847, 0, 0, 0, 0, 
18, 901, 0, 0, 0, 0, 
18, 972, 0, 0, 15, 0, 
18, 973, 0, 0, 0, 0, 
18, 974, 0, 0, 0, 0, 
18, 975, 0, 0, 0, 0, 
18, 981, 0, 0, 84, 122, 
18, 73, 0, 0, 0, 0, 
